rgi_id,auto_term,lake_cat,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-01-00066,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00067,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00068,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00069,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00070,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00071,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00072,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00073,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00074,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00075,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00076,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00077,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00078,9,1,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,"matt flagged, but v little evidence in mosaic"
RGI2000-v7.0-G-01-00079,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00080,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00081,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00082,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00083,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00084,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00085,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00086,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00087,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00088,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00089,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00090,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00091,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00092,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00093,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00094,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00095,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00096,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00097,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00098,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00099,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00100,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00101,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00102,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00103,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00104,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00105,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00106,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00107,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00108,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00109,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00110,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00111,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00112,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00113,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00114,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00115,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00116,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00117,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00118,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00119,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00120,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00121,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00122,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00123,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00124,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00125,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00126,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00127,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00128,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00129,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00130,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00131,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00132,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00133,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00134,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00135,2,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00136,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00137,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00138,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00139,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00140,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00141,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00142,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00143,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00144,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00145,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00146,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,matt flagged but no evidence in 2000 mosaic
RGI2000-v7.0-G-01-00147,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00148,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00149,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00150,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00151,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00152,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00153,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00154,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00155,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00156,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00157,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00158,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00159,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00160,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00161,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00162,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00163,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00164,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00165,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00166,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00167,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00168,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001 mosaic,https://doi.org/10.18739/A2MK6591G,Armstrong,
