rgi_id,auto_term,lake_cat,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-10-01005,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01006,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01007,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01008,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01009,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01010,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01011,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01012,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01013,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01014,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01015,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01016,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01017,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01018,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01019,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01020,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01021,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01022,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01023,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01024,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01025,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01026,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01027,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01028,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01029,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01030,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01031,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01032,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01033,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01034,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01035,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01036,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01037,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01038,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01039,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01040,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01041,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01042,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01043,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01044,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01045,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01046,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01047,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01048,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01049,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01050,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01051,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01052,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01053,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01054,9,2,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01055,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01056,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01057,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01058,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01059,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01060,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01061,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01062,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01063,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01064,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01065,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01066,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01067,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01068,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01069,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01070,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01071,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01072,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01073,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01074,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01075,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01076,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01077,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01078,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01079,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01080,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01081,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01082,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01083,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01084,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01085,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01086,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01087,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01088,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01089,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01090,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01091,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01092,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01093,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01094,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01095,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01096,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01097,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01098,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01099,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01100,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01101,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01102,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01103,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01104,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01105,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01106,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01107,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01108,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01109,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01110,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01111,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01112,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01113,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01114,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01115,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01116,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01117,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01118,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01119,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01120,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01121,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01122,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01123,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01124,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01125,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,no contact with lake in 1999
RGI2000-v7.0-G-10-01126,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01127,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01128,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01129,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01130,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01131,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01132,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01133,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01134,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01135,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01136,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01137,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01138,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01139,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01140,9,0,LE07_L1TP_146025_19990803_20200918_02_T1,1999-08-03,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01141,9,2,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01142,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01143,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01144,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01145,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01146,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01147,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01148,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
RGI2000-v7.0-G-10-01149,9,0,LE07_L1TP_145025_20020719_20200916_02_T1,2002-07-19,https://doi.org/10.12072/casnw.064.2019.db,McNabb,
